report_no,name,energy,protein,fat,carbohydrate,sugars,sodium,cholesterol,saturated_fat,trans_fat,dietary_fiber
2018023429645,K-막키트 석류,381.0,7.78,1.67,84.44,1.11,11.0,0.0,0.56,0.0,0.0
2018023429646,K-막키트 블루베리,381.0,7.78,1.67,84.44,1.11,11.0,0.0,0.56,0.0,0.0
2018023429647,K-막키트 자몽,381.0,7.78,1.67,84.44,1.11,11.0,0.0,0.56,0.0,0.0
2018023429648,K-막키트 깔라만시,381.0,7.78,1.67,84.44,1.11,11.0,0.0,0.56,0.0,0.0
2018023429649,K-막키트 딸기,381.0,7.78,1.67,84.44,1.11,11.0,0.0,0.56,0.0,0.0
20180280109122,EZ 오리지날 크림 브륄레,332.0,4.21,25.26,23.16,13.68,198.0,47.37,14.74,0.53,0.0
20180280335120,MEGA 햄치즈 샌드,318.0,8.11,18.92,28.38,6.76,581.0,33.79,6.76,0.0,0.0
2018029045816,88오렌지소스,44.0,0.0,0.0,11.0,10.0,15.0,0.0,0.0,0.0,0.0
2018029045817,88짜장소스,93.0,2.42,3.08,13.5,0.0,539.0,0.0,0.41,0.04,0.0
2018029045818,88간장소스,176.0,3.57,0.13,40.06,33.13,1679.0,0.0,0.0,0.0,0.0
2018029045819,88짬뽕소스,290.0,7.0,20.0,21.0,20.0,2600.0,11.0,2.0,0.0,0.0
2018029045820,88칠리소스,100.0,2.5,2.7,20.0,3.0,650.0,0.0,0.0,0.3,0.0
2018029045821,88탕수소스,175.0,0.3,0.0,43.5,35.0,187.0,0.0,0.0,0.0,0.0
2018029045822,88고잡소스,160.0,1.0,10.0,16.0,11.0,1880.0,0.0,1.4,0.0,0.0
2018029045823,88마파소스,169.0,5.11,5.17,25.44,6.04,1041.0,9.66,0.03,0.04,0.0
2018029045824,88망고소스,264.0,0.0,0.0,64.0,64.0,46.0,0.0,0.0,0.0,0.0
2018029045825,88깐풍소스,220.0,1.0,6.0,40.0,23.0,1100.0,0.0,0.0,1.0,0.0
2018029045826,88제육소스,260.0,7.0,12.0,31.0,20.0,2700.0,2.0,2.0,0.0,0.0
2018032408127,100% 현미 누룽지,352.0,8.0,2.3,75.0,1.0,0.0,0.0,0.0,0.0,0.0
2018032408128,100% 현미 누룽지 퍼프,352.0,8.0,2.3,75.0,1.0,0.0,0.0,0.0,0.0,0.0
2018032442112,GH아침상쾌,340.0,4.59,1.11,78.0,2.58,517.0,0.0,0.22,0.0,0.0
20180335970150,600 블렌드,4.0,0.2,0.0,0.7,0.0,0.0,3.3,0.0,0.0,0.0
20180335970151,B&C 블렌드,4.0,0.2,0.0,0.7,0.0,0.0,3.3,0.0,0.0,0.0
20180335970152,K-블렌드,4.0,0.2,0.0,0.7,0.0,0.0,3.3,0.0,0.0,0.0
20180335970153,A-블렌드,4.0,0.2,0.0,0.7,0.0,0.0,3.3,0.0,0.0,0.0
20180335970155,Good Night Blend (굿나잇 블렌드),4.0,0.2,0.0,0.7,0.0,0.0,3.3,0.0,0.0,0.0
20180335970157,Joy Blend (조이 블렌드),4.0,0.2,0.0,0.7,0.0,0.0,3.3,0.0,0.0,0.0
20180348070462,7첩반상,171.0,5.75,5.98,23.45,2.76,383.0,21.38,1.06,0.0,0.0
20180348070534,Full스팸마요계란볶음밥,197.0,3.29,9.87,23.68,1.32,503.0,27.63,2.3,0.0,0.0
20180348070623,Full더바삭한김참치마요,193.0,4.94,8.03,25.31,0.62,407.0,14.2,1.3,0.0,0.0
20180348070736,Full실비김치,145.0,3.29,1.51,29.61,5.26,743.0,1.97,0.0,0.0,0.0
2018034807093,Full참치마요,237.0,5.92,13.16,23.68,0.66,342.0,13.16,1.84,0.0,0.0
20180348238632,79부대찌개,171.0,9.6,10.1,10.5,1.9,1194.0,33.0,2.7,0.0,0.0
20180348238639,79김치돈까스전골,140.0,5.1,3.9,21.0,1.9,605.0,5.7,0.9,0.0,0.0
20180355577252,3H 밸런스,27.0,6.44,0.1,0.01,0.0,2543.0,0.0,0.03,0.0,0.0
20180355577268,12엔티알비(NTRB),8.0,0.27,0.01,1.76,0.75,6.0,0.0,0.0,0.0,0.0
20180378780176,CJ명가 바삭한 김,625.0,25.0,50.0,25.0,0.0,1750.0,0.0,0.0,0.0,0.0
20180384529123,K-STREET FOOD 붕어빵 단팥-유럽,289.0,4.48,8.93,49.18,19.98,252.0,0.0,1.72,0.0,2.9
20180384529124,K-STREET FOOD 붕어빵 슈크림-유럽,274.0,2.53,9.47,45.67,16.48,253.0,1.28,1.86,0.0,2.1
2018038496225,All-round sauce (만능소스),283.0,10.1,16.6,23.0,9.3,4871.0,16.7,5.2,0.0,0.0
2018038803710,DNS다능식 오리지날,343.0,22.86,10.0,50.0,11.43,0.0,0.0,1.43,0.0,0.0
2018039165043,JAMMINT 74% 딸기잼,300.0,0.0,0.0,75.0,70.0,0.0,0.0,0.0,0.0,0.0
2018039165052,JAMMINT 75% 고함량 라이트 딸기잼,30.0,1.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
2018039165053,JAMMINT 75% 고함량 라이트 블루베리잼,165.0,1.11,0.24,45.72,6.47,1.0,0.0,0.01,0.0,0.0
2018039165054,JAMMINT 74% 사과잼,223.0,0.95,0.05,54.6,53.0,50.0,0.0,0.0,0.0,0.0
2018039165055,JAMMINT 75% 고함량 라이트 사과잼,48.0,0.1,0.1,11.5,8.5,292.0,0.0,0.09,0.0,0.0
2018040496938,C(T)10,163.0,2.1,1.2,36.0,24.0,142.0,0.0,0.3,0.0,0.0
2018041201011,14개를 한 병에 컨비니 돌배발효액,218.0,0.3,0.0,54.3,52.4,7.0,0.0,0.0,0.0,0.0
2018042401026,MELABINE 식물성 멜라토닌 함유 멜라바인,275.0,8.65,1.86,55.83,2.74,129.0,0.0,1.31,0.01,0.0
2018042401030,MELABINE 식물성 멜라토닌 함유 멜라바인 1mg,378.0,9.86,4.39,74.88,1.38,77.0,0.0,3.64,0.0,0.0
20180442157121,ADC 리포좀 글루타치온 그린,350.0,20.07,0.28,66.68,32.83,42.0,0.0,0.05,0.01,0.0
20180442157137,MDO커피,369.0,11.87,0.22,79.97,42.7,100.0,0.0,0.07,0.0,0.0
20180442157138,MDO이온,339.0,0.27,0.11,84.11,0.0,5352.0,0.0,0.01,0.0,0.0
20180442747811,MBP 유단백추출물 정,712.0,114.81,5.87,74.24,18.28,206.0,187.78,3.69,0.04,0.0
2018045020326,JB 화덕도우,379.0,11.3,5.5,69.3,5.4,700.0,0.0,0.7,0.0,0.0
2018045020335,JL 피자도우,369.0,11.6,4.1,70.1,4.6,700.0,0.0,0.5,0.0,0.0
20180450285166,Gourmet 고메 소바바치킨 양념 순살,300.0,14.0,18.0,21.0,8.0,640.0,40.0,2.7,0.12,0.0
20180450285167,Gourmet 고메 소바바치킨 마쏘킥 순살,305.0,15.0,18.0,21.0,7.0,840.0,40.0,2.9,0.13,0.0
20180450285168,Gourmet 고메 소바바치킨 레드핫 순살,275.0,14.0,15.0,21.0,6.0,760.0,30.0,3.0,0.13,0.0
2018045028529,Gourmet 고메 탕수육_CC,220.0,7.0,10.0,25.0,14.0,400.0,20.0,2.0,0.0,0.0
20180451047502,"(별,사랑,행복)우리쌀모양떡",269.0,4.8,0.4,61.5,0.7,10.0,0.0,0.2,0.0,0.0
201804523553,ABC주스,39.0,0.0,0.0,9.17,8.33,9.0,0.0,0.0,0.0,0.0
2018047904952,DE단백100 프리미엄,394.0,9.09,0.0,89.4,0.0,333.0,0.0,0.0,0.0,0.0
2018048569352,JAYU 맑은 참기름,830.0,0.0,92.0,0.0,0.0,5.0,0.0,14.0,0.0,0.0
2018048569353,JAYU 맑은 들기름,840.0,0.0,93.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0
20180491044134,ABC 콜라겐 젤리,224.0,7.05,0.02,48.86,34.46,64.0,0.0,0.0,0.0,0.0
20180491044307,MADA 검은콩두유 고칼슘 저당,38.0,2.7,1.31,3.88,0.71,55.0,0.0,0.0,0.0,0.0
20180491044400,100% 유기농 THE 진한 로얄 레몬즙,30.0,0.5,0.0,6.9,2.3,3.0,0.0,0.0,0.0,0.0
2018049160511,K-soup 참치김치국,212.0,19.6,7.57,16.27,2.69,1686.0,42.19,0.74,0.0,4.5
201804916054,K-SOUP 바지락미역국,310.0,28.85,1.6,45.01,4.15,4333.0,75.61,0.52,0.0,14.0
20180519145228,DOTS 도넛파티팩4종 292g,397.0,6.0,24.0,39.0,18.0,410.0,5.0,8.0,0.0,0.0
20180519145229,DOTS 도넛시그니츠4종 283g,374.0,5.0,20.0,43.0,20.0,400.0,0.0,8.0,0.0,0.0
20180521026219,Anti-C밀로만든펌퍼니클통곡물빵,293.0,8.87,5.8,51.24,4.27,184.0,0.0,2.02,0.0,0.0
2018052210015,2년숙성 황매실청,261.0,0.4,0.2,64.3,60.9,1.0,0.0,0.0,0.0,0.0
2018055918367,9회말2아웃 팝칩 버터갈릭맛,491.0,7.13,21.86,66.47,3.97,453.0,0.0,10.94,0.0,0.0
2018057402938,HAN-CHEF 라볶이 매콤달콤,290.0,6.9,1.38,64.83,13.1,1317.0,0.0,0.0,0.0,0.0
2018057402939,HAN-CHEF 라볶이 코리안 BBQ,294.0,6.29,1.05,65.03,13.29,993.0,0.0,0.0,0.0,0.0
2018057402940,HAN-CHEF 잡채 - 오리지날,322.0,1.4,4.2,72.73,8.39,1245.0,0.0,0.0,0.0,0.0
2018057402941,HAN-CHEF 잡채 - 간장매운맛A,322.0,1.4,2.8,71.33,9.79,1441.0,0.0,0.0,0.0,0.0
2018057402942,HAN-CHEF 잡채 - 불닭매운맛#,336.0,1.4,4.2,72.73,6.99,1301.0,0.0,0.7,0.0,0.0
2018057402943,CHEF-KIM 라볶이 매콤달콤,290.0,6.9,1.38,62.76,12.41,1276.0,0.0,0.0,0.0,0.0
2018057402944,CHEF-KIM 라볶이 코리안 BBQ,294.0,6.29,1.05,65.03,13.29,993.0,0.0,0.0,0.0,0.0
2018057402945,CHEF-KIM 잡채 - 오리지날,322.0,1.4,4.2,72.73,8.39,1245.0,0.0,0.0,0.0,0.0
2018057402946,CHEF-KIM 잡채 - 간장매운맛A,322.0,1.4,2.8,71.33,9.79,1441.0,0.0,0.0,0.0,0.0
2018057402968,Kkoccbokki Spicy(꽃볶이 매콤),161.0,3.39,0.85,36.44,1.7,364.0,0.0,0.0,0.0,0.0
2018057402969,Kkoccbokki Original(꽃볶이 오리지널),136.0,2.54,0.68,31.36,2.54,466.0,0.0,0.17,0.0,0.0
2018057402970,Kkoccbokki Hot Chicken Flavor(꽃볶이 불닭맛),167.0,2.54,0.59,37.29,0.85,432.0,0.0,0.17,0.0,0.0
20180574195212,100% 유기농 레몬생강즙 스틱,21.0,0.2,0.31,4.5,1.19,4.0,0.0,0.03,0.0,0.0
20180574195217,100% 유기농 레몬자몽즙스틱,30.0,0.0,0.0,7.0,4.0,0.0,0.0,0.0,0.0,0.0
20180574195218,100%유기농 레몬즙 스틱,21.0,0.2,0.31,4.5,1.19,4.0,0.0,0.03,0.0,0.0
20180574195221,100% 유기농 푸룬즙 스틱,69.0,0.4,0.0,17.3,9.3,1.0,0.0,0.0,0.0,0.0
20180574195236,100% 유기농 엑스트라버진 올리브오일,900.0,0.0,100.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0
20180574195245,100% 리얼 유기농NFC토마토즙,4.0,0.11,0.0,0.71,0.71,0.0,0.0,0.0,0.0,0.0
20180604608187,ABC스프레드,260.0,0.61,0.16,63.95,63.41,15.0,0.0,0.11,0.0,0.0
20180614164310,ABC쥬스,61.0,0.0,0.0,15.0,12.0,0.0,0.0,0.0,0.0,0.0
2018061806625,LOCOC crisps 클래식,247.0,7.24,5.2,42.9,2.12,28.0,0.0,0.52,0.0,0.0
2018061806626,LOCOC crisps 흑임자,249.0,8.39,3.34,46.34,2.13,12.0,0.0,0.92,0.0,0.0
2018061806627,LOCOC crisps 바질,249.0,7.67,2.87,48.0,2.33,38.0,0.0,0.28,0.0,0.0
2018061806628,LOCOC crisps 시나몬&진저,258.0,8.0,4.47,46.47,2.2,60.0,0.0,0.87,0.0,0.0
2018061806777,153쫄깃치자구포국수,360.0,10.2,0.8,78.1,0.0,795.0,0.0,0.1,0.0,0.0
20180624406689,NEW(뉴)리챔김치볶음,202.0,3.85,8.47,27.62,3.9,544.0,2.97,2.81,0.07,0.0
20180624406720,NEW(뉴)7첩한상,203.0,5.85,8.1,26.6,2.37,346.0,17.06,2.02,0.05,0.0
20180624406729,NEW(뉴)매콤한돈김치제육,194.0,5.8,3.9,33.96,2.65,300.0,13.41,1.01,0.03,0.0
20180624406754,NEW(뉴)리치치킨마요,185.0,4.86,4.53,31.16,0.0,369.0,15.7,0.96,0.03,0.0
2019006038645,5.5미니롤솜사탕,400.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2019006038650,DIY빵빵이솜사탕,400.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
201900603867,BIG슈가롤리,410.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2019006038680,DIY뽀송포비솜사탕,400.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0
2019008436436,AN메스토 칼슘,1.0,0.07,0.01,0.07,0.0,2.0,0.0,0.0,0.0,0.0
2019014214320,10인치피자도우,351.0,10.4,13.0,48.0,2.0,260.0,0.0,7.0,0.0,0.0
2019021122553,BT21재래구이김,588.0,27.5,45.0,17.5,0.0,1095.0,15.0,2.5,2.5,0.0
2019028017347,BAP CLUB 아침밥,140.0,2.86,0.57,30.95,0.0,3.0,0.0,0.0,0.0,0.0
2019028017377,BAP CLUB 김치볶음밥,182.0,3.3,4.2,32.7,0.4,708.0,2.3,0.8,0.0,0.0
2019028017378,BAP CLUB 야채볶음밥,179.0,3.4,2.4,36.0,1.0,616.0,0.0,2.4,0.0,0.0
2019028017379,BAP CLUB 잡채볶음밥,187.0,2.6,4.6,33.8,1.6,648.0,4.5,0.5,0.0,0.0
201902803272422,CAFE MAMAS 필리치즈스테이크샌드위치,295.0,15.38,15.38,23.72,3.21,410.0,38.46,7.31,0.32,0.0
201902803272423,CAFE MAMAS 클럽샌드위치,203.0,9.7,9.7,18.79,3.03,400.0,24.24,2.36,0.06,0.0
201902803272424,CAFE MAMAS 햄&치즈샌드위치,173.0,9.52,8.16,14.97,2.72,537.0,13.61,1.63,0.07,0.0
201902803272426,CAFE MAMAS BRT샌드위치,221.0,8.84,13.61,16.33,2.04,490.0,20.41,4.97,0.14,0.0
201902803274398,COLIN'S DINING 닭가슴살고구마샐러드,72.0,5.53,1.01,10.21,1.98,121.0,13.46,0.21,0.0,0.0
201902803274399,COLIN'S DINING 시저샐러드,73.0,6.95,3.0,4.57,0.86,262.0,61.24,1.05,0.0,0.0
201902803274400,COLIN'S DINING 구운채소샐러드,105.0,1.16,8.6,5.84,2.96,260.0,0.0,1.52,0.0,0.0
201902803274440,COLIN'S DINING 그린후무스&닭가슴살샐러드,116.0,6.27,4.71,12.04,4.76,328.0,12.49,0.71,0.0,0.0
201902803274441,COLIN'S DINING 병아리콩후무스&팔라펠샐러드,149.0,7.96,7.02,13.66,2.81,367.0,15.45,1.28,0.0,0.0
2019032163979,DS고기왕교자,179.0,7.23,6.01,23.91,1.39,371.0,13.03,1.7,0.05,0.0
2019032406212,3색야채누룽지,407.0,8.67,3.33,85.67,0.67,26.0,0.0,0.67,0.0,0.0
2019032414398,23번지 남산돈까스 생선까스,298.0,7.0,0.9,65.0,1.0,166.0,0.0,0.0,0.0,0.0
20190326100391,L-DOPA L-도파,387.0,6.74,1.34,87.07,0.0,50.0,0.0,1.1,0.02,0.0
20190337219118,HURRY UP 블렌드,6.0,0.83,0.0,0.83,0.0,4.0,0.0,0.0,0.0,0.0
2019033721960,Guatemala Decaf with Black saffron 콜드브루,19.0,1.0,0.0,4.0,0.0,26.0,0.0,0.0,0.0,0.0
2019033721963,Decaf With Guatemala,12.0,0.6,0.0,2.2,0.0,14.0,0.0,0.0,0.0,0.0
2019033721972,GSHCOFFEE 예가체프,14.0,0.3,0.2,2.8,0.0,21.0,0.0,0.0,0.0,0.0
2019033721983,MYEONG DONG (명동),16.0,1.0,0.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0
20190352055214,JW레몬마카롱(빅사이즈),400.0,6.67,20.0,50.0,36.67,90.0,100.0,10.0,0.0,0.0
20190352055215,JW초콜릿마카롱(빅사이즈),449.0,5.0,21.0,60.0,42.0,63.0,2.0,18.0,0.1,0.0
20190352055216,JW딸기마카롱(빅사이즈),377.0,6.67,16.67,50.0,40.0,57.0,30.0,10.0,0.0,0.0
20190352055217,JW라즈베리마카롱(빅사이즈),417.0,6.67,20.0,53.33,40.0,73.0,10.0,10.0,0.0,0.0
20190352055218,JW피스타치오마카롱(빅사이즈),503.0,10.0,26.67,56.67,40.0,27.0,36.67,10.0,0.0,0.0
20190352055219,JW크림치즈마카롱(빅사이즈),417.0,6.67,23.33,43.33,26.67,380.0,80.0,16.67,0.0,0.0
20190352055220,JW바닐라마카롱(빅사이즈),447.0,6.67,23.33,53.33,36.67,37.0,123.33,13.33,0.0,0.0
20190352055221,JW레몬마카롱,400.0,5.0,20.0,50.0,35.0,90.0,100.0,10.0,0.0,0.0
20190352055222,JW초콜릿마카롱,448.0,5.0,20.0,62.0,44.0,60.0,2.0,17.0,0.1,0.0
20190352055223,JW딸기마카롱,395.0,5.0,20.0,50.0,40.0,50.0,40.0,10.0,0.0,0.0
20190352055224,JW라즈베리마카롱,405.0,5.0,20.0,50.0,40.0,70.0,10.0,10.0,0.0,0.0
20190352055225,JW피스타치오마카롱,525.0,10.0,30.0,55.0,40.0,25.0,50.0,10.0,0.0,0.0
20190352055226,JW크림치즈마카롱,435.0,5.0,25.0,45.0,30.0,180.0,55.0,10.0,0.0,0.0
20190352055227,JW바닐라마카롱,455.0,5.0,25.0,55.0,40.0,35.0,125.0,15.0,0.0,0.0
20190352055242,Matcha Yakgwa Cookie,460.0,5.0,20.0,65.0,29.0,125.0,14.0,8.0,0.3,0.0
20190352055243,Dubai-style Choco Cookie,505.0,6.0,27.0,60.0,36.0,120.0,50.0,12.0,0.0,0.0
2019035543489,JOY 모둠만두,204.0,8.08,9.28,22.33,1.55,483.0,7.39,3.26,0.28,0.0
2019035848281,(냉동)미니바바리안도넛,371.0,4.57,19.9,43.53,15.4,279.0,0.0,7.4,0.03,0.0
2019035848282,(냉동)미니딸기맛도넛,336.0,4.4,15.23,45.27,19.73,234.0,0.0,5.57,0.03,0.0
2019035848287,(수제)옛날꽈배기,320.0,4.0,18.0,36.0,7.2,210.0,0.0,13.91,0.0,0.0
2019035848292,(반제)고로케번,408.0,7.4,23.03,42.69,2.97,457.0,2.43,10.4,0.0,0.0
2019036168988,KKAEYO (깨요) 비타커피,359.0,27.0,0.0,62.0,26.0,843.0,0.0,0.0,0.0,0.0
20190363171301,LALA 모카빵,381.0,8.5,13.9,55.4,17.8,265.0,50.9,6.0,0.0,0.0
20190363171302,LALA넛봉,410.0,11.6,18.5,49.3,10.7,336.0,0.0,1.4,0.0,0.0
20190363171303,LALA밤식빵,305.0,7.2,10.0,46.6,14.3,174.0,33.5,4.1,0.0,0.0
20190363171304,LALA치아바타,270.0,8.1,8.9,39.3,2.6,434.0,4.1,1.7,0.0,0.0
20190363171305,LALA호두타르트,367.0,7.8,16.3,47.2,25.6,95.0,151.8,2.0,0.0,0.0
20190363171306,LALA 호밀무화과,285.0,7.2,4.6,53.7,14.4,247.0,0.0,0.7,0.0,0.0
20190363171307,LALA 까망쫀득,339.0,9.6,15.0,41.5,9.2,323.0,35.6,6.0,0.0,0.0
20190363171308,LALA에그타르트,287.0,6.4,18.7,23.3,2.7,174.0,94.5,9.9,0.4,0.0
20190363171309,LALA 바스크치즈케이크,73.0,1.19,5.02,5.85,2.53,32.0,22.6,3.4,0.15,0.0
20190363171310,LALA모카번,398.0,8.89,18.89,48.89,15.56,170.0,86.67,8.89,0.0,0.0
20190363171312,12곡모닝빵,298.0,12.5,4.0,52.5,5.0,373.0,35.0,1.75,0.0,0.0
20190363171313,12곡식빵,297.0,11.36,4.09,53.64,3.64,372.0,34.55,1.68,0.0,0.0
2019037187433,25에이치,43.0,0.0,0.0,10.84,10.0,417.0,0.0,0.0,0.0,0.0
2019037187434,25에스,27.0,0.0,0.0,9.67,0.0,5.0,0.0,0.0,0.0,0.0
2019037229431,21곡 곡물로 만든 쫀드기,371.0,5.0,2.52,70.0,30.0,660.0,0.0,1.0,0.0,0.0
20190376144362,100% 유기농 NFC 착즙 유기농 레몬자몽,32.0,0.36,0.29,7.14,4.64,2.0,0.0,0.0,0.0,0.0
20190376144386,18년 숙성 와인비니거,6.0,0.1,0.0,1.4,0.1,2.0,0.0,0.0,0.0,0.0
20190378122555,299다이어트도시락 부지깽이나물밥&납작쫄깃떡갈비,150.0,6.67,3.33,23.89,3.33,389.0,36.11,0.78,0.0,0.0
20190378122556,299다이어트도시락 시래기표고버섯솥밥&탱글갈릭비엔나,147.0,9.47,2.63,21.05,1.58,300.0,23.68,0.47,0.0,0.0
20190378122557,299다이어트도시락 시래기표고버섯솥밥&훈제오리단호박찜,153.0,7.06,4.12,21.76,0.59,259.0,26.47,1.06,0.0,0.0
20190378122558,299다이어트도시락 부지깽이나물밥&매콤청양닭가슴살큐브,139.0,13.38,2.13,16.64,0.0,317.0,22.27,1.06,0.0,0.0
20190378122559,299다이어트도시락 취나물영양밥&한입귀리미트볼,155.0,7.9,5.79,17.89,0.0,226.0,21.05,1.63,0.0,0.0
2019037917545,555블랜딩베이스,268.0,0.0,0.0,68.6,68.6,41.0,0.0,0.0,0.0,0.0
2019039114191,8치즈블렌딩 스윗허니 치즈피자,114.0,5.45,3.94,14.85,2.73,194.0,9.09,1.52,0.06,0.0
20190391466196,365 프리미엄 알부민,113.0,0.0,0.0,27.27,12.12,64.0,0.0,0.0,0.0,0.0
2019039146643,6년근고려홍삼정데일리타임,98.0,0.0,0.0,24.1,15.2,6.0,0.0,0.0,0.0,0.0
2019039146652,6년근데일리녹용홍삼정,98.0,0.4,0.0,24.1,15.2,6.0,0.0,0.0,0.0,0.0
20190391582297,Health 로얄 알부민 진(眞)액,20.0,2.2,0.03,2.76,0.34,67.0,0.0,0.0,0.0,0.0
20190391582446,1200 냉압착 호두오일,900.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20190393064201,Cold Brew Coffee Concentrate 게이샤,17.0,0.21,0.11,3.58,0.0,0.0,0.0,0.0,0.0,0.0
2019040189435,GFS 동파육,194.0,13.3,12.32,7.4,7.21,477.0,150.2,3.7,0.14,0.0
20190404356133,990오리지널바,367.0,25.93,9.63,55.56,3.7,407.0,0.0,2.22,0.0,0.0
20190404356134,990초코바,367.0,22.22,11.11,55.56,0.0,352.0,0.0,3.7,0.0,9.3
2019040435698,25 고단백질바 크런치,521.0,35.71,28.57,30.0,20.0,471.0,5.71,10.57,0.0,0.0
20190413079163,MAXWELL HOUSE 마스터 헤이즐넛 블랙,24.0,0.1,0.0,5.8,5.6,1.0,0.0,0.0,0.0,0.0
20190413079212,AMERICAN TRAILER SIGNATURE 아메리카노,3.0,0.22,0.0,0.44,0.0,7.0,0.0,0.0,0.0,0.0
20190413079213,AMERICAN TRAILER SIGNATURE 카페 라떼,56.0,1.56,1.56,8.89,8.89,58.0,4.67,0.89,0.0,0.0
20190413079250,MAXWELL HOUSE 마스터 블랙,3.0,0.2,0.2,0.2,0.0,2.0,0.0,0.0,0.0,0.0
20190413079271,HARU Veggie,50.0,0.95,0.05,11.78,9.15,71.0,0.0,0.01,0.0,0.0
2019042217024,BAEBAE 국산 체리잼,238.0,0.8,0.3,57.9,52.7,4.0,0.0,0.0,0.0,0.0
2019042217032,BAEBAE 배칩,367.0,2.0,1.0,88.0,62.5,6.0,0.0,0.0,0.0,0.0
201904421491375,HOT크크크소스,113.0,0.0,4.25,17.5,15.0,775.0,0.0,0.0,0.0,0.0
201904421491915,MAD랜치소스,325.0,4.5,30.0,10.0,5.0,275.0,25.0,7.5,0.0,0.0
201904421492145,10배농축 우동쯔유,85.0,4.17,0.63,15.84,14.17,6788.0,0.0,0.0,0.0,0.0
201904421492146,2배농축 냉우동쯔유,64.0,2.33,0.37,12.71,12.3,3554.0,0.0,0.0,0.0,0.0
201904421492265,(조은)막국수소스,235.0,4.0,5.0,43.0,35.0,2010.0,0.0,0.8,0.0,0.0
201904421492267,MAD갈릭딥핑소스,470.0,0.0,50.0,5.0,0.0,550.0,25.0,9.5,0.0,0.0
201904421492275,Fontana 발사믹 드레싱,150.0,0.0,10.0,15.0,14.0,790.0,0.0,0.8,0.0,0.0
201904421492276,Fontana 이탈리안 드레싱,125.0,0.0,8.0,13.0,10.0,1180.0,0.0,0.7,0.0,0.0
201904421492277,Fontana 오리엔탈 드레싱,190.0,2.0,10.0,23.0,20.0,1170.0,0.0,0.8,0.0,0.0
201904421492418,(저당) 참깨소이 드레싱,255.0,1.99,21.63,13.06,0.76,851.0,11.73,3.6,0.08,0.0
20190442149391,KFC살사소스,100.0,1.33,0.0,20.0,20.0,800.0,0.0,0.0,0.0,0.0
20190442312290,(야식안주)양념닭발구이,188.0,15.1,8.31,13.3,9.42,772.0,70.03,2.01,0.08,0.0
20190442312291,(야식안주)양념소곱창구이,268.0,8.55,23.3,6.11,1.72,324.0,155.59,11.23,1.66,0.0
20190442312292,(야식안주)양념소막창구이,233.0,11.63,17.84,6.5,5.79,398.0,150.89,8.2,0.51,0.0
20190444045286,AT유기농 레몬 착즙,25.0,1.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
20190444045287,100% 유기농 NFC 리얼 착즙 나는레몬,25.0,1.5,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
20190444045358,AT 유기농 레몬 착즙,25.0,0.5,0.0,5.0,1.5,2.0,0.0,0.0,0.0,0.0
20190447031147,7곡제면소 진육개장,36.0,2.17,2.33,1.5,0.5,446.0,6.33,0.67,0.0,0.0
20190447031182,7곡제면소 버섯들깨탕,39.0,1.8,2.66,1.97,0.22,246.0,0.0,0.21,0.0,0.0
20190447031184,7곡제면소 짜장소스,85.0,2.07,2.77,12.88,6.96,873.0,0.0,0.38,0.01,0.0
20190447031185,7곡제면소 짬뽕육수,37.0,1.35,1.68,4.09,0.87,474.0,2.13,0.38,0.01,0.0
2019044703712,(주)오너 리포씨 프리미엄,97.0,1.23,5.55,10.55,6.38,6.0,0.0,1.07,0.01,0.0
2019044710313,108크루아상식빵,436.0,8.58,24.37,45.71,8.73,339.0,41.7,12.43,0.08,0.0
2019044710314,108겹크루아상식빵,436.0,8.58,24.37,45.71,8.73,339.0,41.7,12.43,0.08,0.0
2019045020756,CJ비비고 썰은 배추김치,30.0,2.0,0.4,6.0,0.41,790.0,0.0,0.07,0.0,0.0
20190456003271,1일1레몬 유기농 레몬즙,29.0,0.16,0.16,6.68,1.33,1.0,0.0,0.08,0.0,0.0
20190456003273,1일1당근 유기농 당근주스,27.0,0.18,0.18,6.19,5.77,40.0,0.0,0.07,0.0,0.0
20190456003311,GNB동의액,92.0,0.48,0.2,21.97,17.24,4.0,0.0,0.08,0.0,0.0
20190456640342,HONEST 자몽베이스,215.0,2.0,0.4,51.0,49.0,10.0,0.0,0.0,0.0,0.0
20190456640375,9베리(9berry),62.0,0.09,0.09,15.09,12.36,7.0,0.0,0.0,0.0,0.0
20190462522554,Estrofill 에스트로필,372.0,0.9,0.0,92.0,37.1,21.0,0.0,0.0,0.0,0.0
20190462522572,Limitless FocusTime 리미트리스 포커스타임 B,370.0,41.4,0.0,51.0,0.0,29.0,0.0,0.0,0.0,0.0
